ID,first_name,last_name,date_of_birth,gender,email,MSISDN,agree_for_promo,autopay_card,customer_category,language,customer_since,region,status
4891,明美,森,1972-10-02,F,W*******1@hotmail.com,90-3975-6518,No,No,physical,Japanese,2016-07-13,Kantō,active
4892,加奈,伊藤,1980-06-26,F,G*******0@gmail.com,90-7657-6012,No,Yes,physical,Japanese,2004-08-02,Chūbu,active
4893,健一,三浦,2002-04-07,M,F*******0@hotmail.com,90-8040-8498,No,No,physical,Japanese,2021-03-12,Chūbu,active
4894,康弘,佐々木,1954-10-14,F,J*******7@hotmail.com,90-0959-6628,No,Yes,physical,Japanese,2013-12-06,Kantō,inactive(debt)
4895,千代,山田,1989-08-25,F,G*******9@gmail.com,90-2762-9837,Yes,Yes,physical,Japanese,2012-07-03,Kantō,inactive(debt)
4896,知実,田中,2005-02-08,M,z*******7@gmail.com,90-2016-4109,No,Yes,physical,Japanese,2022-02-23,Tōhoku,active
4897,千代,池田,1974-06-29,F,H*******0@yahoo.com,90-4037-1386,No,Yes,physical,Japanese,2020-06-21,Chūbu,active
4898,七夏,渡辺,1950-03-07,M,B*******8@hotmail.com,90-3589-4885,No,Yes,physical,Japanese,2016-09-02,Chūbu,inactive(churn)
4899,陽一,高橋,1959-02-01,F,J*******4@gmail.com,90-6950-2739,No,No,physical,Japanese,2011-03-16,Kantō,active
4900,くみ子,斎藤,1999-01-13,M,Y*******4@yahoo.com,90-3538-9803,Yes,No,physical,Japanese,2018-01-05,Chūbu,active
4901,英樹,山本,1950-12-03,F,O*******3@hotmail.com,90-2872-6466,No,Yes,physical,Japanese,2019-01-18,Chūbu,active
4902,あすか,山崎,1973-06-04,M,P*******4@gmail.com,90-7349-9922,Yes,Yes,physical,Japanese,2019-06-28,Kantō,active
4903,花子,佐々木,1945-01-27,M,L*******1@gmail.com,90-2432-6971,No,Yes,physical,Japanese,2005-08-11,Chūgoku,active
4904,篤司,高橋,1970-06-14,F,e*******9@yahoo.com,90-7518-9557,No,No,physical,Japanese,2017-05-09,Kansai(Kinki),inactive(debt)
4905,幹,石井,1992-10-06,F,o*******0@gmail.com,90-4899-3814,No,Yes,physical,Japanese,2012-11-03,Kantō,inactive(debt)
4906,真綾,藤田,1983-09-22,F,k*******7@hotmail.com,90-0036-5214,No,No,physical,Japanese,2006-11-01,Kantō,active
4907,結衣,高橋,1943-06-10,F,v*******0@yahoo.com,90-6884-0687,No,Yes,physical,Japanese,2021-04-26,Tōhoku,active
4908,明美,田中,1989-05-20,M,R*******4@hotmail.com,90-1408-5687,No,Yes,physical,Japanese,2017-11-02,Chūbu,active
4909,七夏,木村,1988-08-29,M,s*******7@hotmail.com,90-2590-8511,No,Yes,physical,Japanese,2009-02-04,Tōhoku,active
4910,洋介,佐藤,2003-11-16,M,w*******6@yahoo.com,90-2308-7048,Yes,Yes,physical,Japanese,2021-07-30,Chūgoku,active
4911,結衣,山田,1978-11-27,M,z*******9@yahoo.com,90-6181-4493,No,Yes,physical,Japanese,2013-08-29,Kantō,active
4912,充,佐藤,1988-11-21,F,h*******1@hotmail.com,90-5945-8344,Yes,No,physical,Japanese,2010-02-02,Kantō,active
4913,裕美子,吉田,1955-03-17,M,y*******3@yahoo.com,90-4194-3760,No,Yes,physical,Japanese,2016-01-25,Hokkaidō,active
4914,明美,坂本,1990-01-26,M,J*******0@gmail.com,90-3013-6120,No,Yes,business,Japanese,2020-10-19,Kantō,active
4915,真綾,三浦,1975-12-14,M,G*******9@gmail.com,90-5772-8351,Yes,Yes,physical,Japanese,2001-02-09,Kyūshū & Okinawa,active
4916,真綾,渡辺,1953-09-07,F,R*******2@gmail.com,90-1176-2081,No,No,physical,Japanese,2010-05-17,Kyūshū & Okinawa,active
4917,真綾,山本,1961-04-03,M,f*******7@gmail.com,90-5908-9298,No,Yes,physical,Japanese,2021-05-26,Tōhoku,active
4918,裕樹,松田,2004-10-08,F,x*******5@gmail.com,90-4168-3623,No,Yes,physical,Japanese,2021-12-16,Kantō,inactive(debt)
4919,直子,阿部,2002-03-02,M,n*******0@hotmail.com,90-1926-8593,Yes,No,physical,Japanese,2019-10-23,Shikoku,active
4920,あすか,山口,1963-01-28,F,h*******2@gmail.com,90-1141-9415,Yes,No,physical,Japanese,2012-06-07,Tōhoku,active
4921,あすか,石井,1990-10-31,F,o*******6@hotmail.com,90-3711-3886,No,Yes,physical,Japanese,2018-09-29,Tōhoku,active
4922,太一,松本,1940-03-26,M,U*******3@hotmail.com,90-7847-8540,No,No,physical,Japanese,2018-09-05,Kansai(Kinki),active
4923,治,松本,1980-12-10,F,D*******4@yahoo.com,90-1345-3043,Yes,No,physical,Japanese,2008-04-22,Kantō,active
4924,洋介,阿部,1945-12-31,F,W*******0@hotmail.com,90-4371-4125,Yes,Yes,physical,Japanese,2020-12-30,Kantō,active
4925,舞,加藤,1950-05-14,M,j*******2@hotmail.com,90-5075-6570,No,Yes,physical,Japanese,2014-12-29,Kyūshū & Okinawa,active
4926,千代,近藤,1999-01-08,M,E*******8@yahoo.com,90-1752-3017,No,Yes,physical,Japanese,2021-06-11,Chūgoku,active
4927,篤司,岡田,1980-04-27,F,E*******5@gmail.com,90-9662-0992,Yes,No,physical,Japanese,2010-02-06,Tōhoku,active
4928,太郎,山崎,1964-01-05,F,h*******1@hotmail.com,90-7599-7284,No,Yes,physical,Japanese,2012-04-09,Kantō,active
4929,直子,藤田,1942-10-16,F,N*******0@hotmail.com,90-5807-6916,No,No,physical,Japanese,2000-11-27,Kyūshū & Okinawa,active
4930,稔,山田,1942-03-01,M,L*******6@yahoo.com,90-1042-6841,No,Yes,physical,Japanese,2017-01-31,Hokkaidō,active
4931,陽子,坂本,1944-01-18,M,I*******5@yahoo.com,90-8639-6111,Yes,Yes,physical,Japanese,2014-11-12,Chūbu,active
4932,あすか,田中,1995-10-12,F,q*******8@gmail.com,90-6515-8132,Yes,No,physical,Japanese,2014-10-06,Kantō,active
4933,さゆり,伊藤,1998-01-08,M,R*******1@yahoo.com,90-5189-8096,No,No,physical,Japanese,2017-02-08,Shikoku,active
4934,洋介,高橋,1953-10-02,F,L*******1@yahoo.com,90-3579-4414,No,No,physical,Japanese,2002-10-12,Kantō,active
4935,春香,橋本,2001-03-16,F,n*******0@yahoo.com,90-1946-5900,Yes,No,physical,Japanese,2020-08-28,Hokkaidō,active
4936,太一,田中,1971-07-22,F,l*******2@gmail.com,90-4051-3540,No,Yes,physical,Japanese,2020-03-07,Chūbu,active
4937,翼,佐々木,1976-04-05,F,J*******9@gmail.com,90-2864-0269,Yes,Yes,physical,Japanese,2009-10-30,Hokkaidō,active
4938,翼,山口,1983-01-11,F,S*******5@hotmail.com,90-8839-0658,No,Yes,business,Japanese,2007-11-07,Kantō,active
4939,涼平,渡辺,1996-11-04,M,M*******8@yahoo.com,90-7682-6721,No,Yes,physical,Japanese,2021-03-20,Tōhoku,active
4940,和也,後藤,1953-08-13,M,k*******4@yahoo.com,90-0466-3372,No,Yes,physical,Japanese,2002-06-10,Kyūshū & Okinawa,active
4941,里佳,田中,1983-07-09,M,J*******7@gmail.com,90-4697-5821,No,Yes,physical,Japanese,2015-06-29,Chūbu,active
4942,涼平,山下,1967-01-11,F,r*******0@gmail.com,90-6417-4476,No,Yes,physical,Japanese,2020-02-19,Kantō,active
4943,知実,山下,2000-09-29,M,S*******5@gmail.com,90-1263-1800,No,Yes,physical,Japanese,2017-11-12,Hokkaidō,active
4944,千代,田中,1940-11-27,M,W*******6@gmail.com,90-1307-4856,No,Yes,business,Japanese,2014-02-04,Kyūshū & Okinawa,active
4945,舞,山本,1984-11-05,M,v*******8@gmail.com,90-9161-1506,No,Yes,physical,Japanese,2014-04-21,Chūbu,inactive(churn)
4946,さゆり,斉藤,1948-04-12,F,a*******8@gmail.com,90-1079-1128,No,No,physical,Japanese,2015-08-21,Kyūshū & Okinawa,active
4947,幹,鈴木,1968-07-18,F,B*******3@gmail.com,90-6761-4321,Yes,Yes,physical,Japanese,2021-01-02,Kantō,active
4948,稔,高橋,1963-12-09,F,k*******9@gmail.com,90-4499-6910,No,No,physical,Japanese,2011-06-25,Tōhoku,active
4949,陽子,渡辺,1987-05-09,F,t*******4@hotmail.com,90-9097-8842,No,No,physical,Japanese,2021-10-09,Kantō,active
4950,翔太,中村,1981-05-31,M,k*******2@hotmail.com,90-2603-6949,No,Yes,physical,Japanese,2021-06-12,Kyūshū & Okinawa,active
4951,涼平,岡本,1957-11-11,M,k*******5@yahoo.com,90-9620-7336,Yes,No,physical,Japanese,2021-07-19,Kantō,inactive(debt)
4952,直子,山口,1942-10-27,M,r*******3@yahoo.com,90-0701-9812,Yes,Yes,physical,Japanese,2013-05-28,Kantō,active
4953,桃子,鈴木,1989-01-22,M,A*******0@gmail.com,90-9805-2023,No,No,physical,Japanese,2019-04-04,Kantō,active
4954,淳,山口,1992-08-26,F,y*******6@hotmail.com,90-7998-8688,No,No,physical,Japanese,2015-01-31,Kantō,inactive(debt)
4955,翼,近藤,2006-03-03,M,F*******1@gmail.com,90-1976-6354,No,Yes,physical,Japanese,2021-04-14,Kansai(Kinki),active
4956,康弘,坂本,1959-08-02,F,z*******7@hotmail.com,90-1536-4040,No,Yes,physical,Japanese,2014-08-15,Kansai(Kinki),inactive(churn)
4957,さゆり,小川,1992-05-05,M,g*******6@gmail.com,90-4619-2529,No,No,physical,Japanese,2015-12-11,Kantō,active
4958,康弘,高橋,1956-11-05,M,A*******1@yahoo.com,90-8204-3806,Yes,No,physical,Japanese,2011-02-26,Shikoku,active
4959,康弘,渡辺,1998-03-25,F,N*******5@gmail.com,90-5549-1368,No,Yes,physical,Japanese,2013-11-05,Kyūshū & Okinawa,active
4960,拓真,佐藤,1991-01-17,M,d*******2@gmail.com,90-4640-0548,No,No,physical,Japanese,2012-08-09,Chūbu,active
4961,春香,斉藤,1988-02-07,M,W*******9@yahoo.com,90-9733-7820,Yes,Yes,physical,Japanese,2005-03-14,Kansai(Kinki),active
4962,稔,石川,2003-06-06,M,U*******7@yahoo.com,90-6673-0545,No,Yes,physical,Japanese,2018-06-16,Shikoku,active
4963,直子,岡本,1947-07-03,M,K*******0@yahoo.com,90-5638-9884,Yes,Yes,physical,Japanese,2020-08-02,Kyūshū & Okinawa,active
4964,太一,伊藤,1954-10-20,F,m*******6@hotmail.com,90-5957-8130,Yes,Yes,physical,Japanese,2002-04-13,Kantō,active
4965,美加子,中島,1978-05-12,F,H*******8@yahoo.com,90-2286-4674,No,No,physical,Japanese,2011-02-19,Chūbu,active
4966,里佳,西村,1994-11-02,M,h*******7@gmail.com,90-1311-5278,No,No,physical,Japanese,2021-04-29,Chūbu,active
4967,あすか,中村,1992-02-08,F,m*******1@hotmail.com,90-3223-4280,Yes,No,physical,Japanese,2020-12-10,Kyūshū & Okinawa,active
4968,陽一,中川,1958-11-29,M,R*******6@hotmail.com,90-4374-7570,Yes,Yes,physical,Japanese,2021-06-12,Kantō,active
4969,亮介,井上,2003-08-23,F,f*******0@yahoo.com,90-9326-8152,No,No,physical,Japanese,2018-12-06,Kansai(Kinki),active
4970,幹,中村,1976-02-01,F,x*******1@gmail.com,90-5985-9761,No,Yes,physical,Japanese,2021-08-11,Kantō,inactive(debt)
4971,美加子,吉田,1994-10-15,M,U*******7@yahoo.com,90-1662-8607,No,Yes,physical,Japanese,2017-02-11,Tōhoku,active
4972,舞,田中,1994-06-24,M,m*******1@hotmail.com,90-9124-9787,Yes,Yes,physical,Japanese,2021-12-08,Chūbu,active
4973,翼,渡辺,1944-12-25,F,p*******2@hotmail.com,90-6076-2750,No,No,physical,Japanese,2019-10-12,Chūbu,active
4974,裕樹,田中,1973-10-23,F,B*******4@yahoo.com,90-0436-3350,No,Yes,physical,Japanese,2019-10-20,Kantō,active
4975,篤司,伊藤,1981-11-18,F,R*******1@gmail.com,90-6829-3796,No,No,physical,Japanese,2008-12-29,Kansai(Kinki),active
4976,京助,山下,1948-08-10,F,P*******2@yahoo.com,90-2006-8904,No,No,physical,Japanese,2017-10-08,Chūbu,active
4977,直子,森,2004-05-06,F,V*******6@hotmail.com,90-8017-8434,No,Yes,physical,Japanese,2019-06-17,Chūbu,active
4978,陽子,渡辺,1965-08-10,M,Y*******7@hotmail.com,90-4988-1160,Yes,No,physical,Japanese,2021-08-20,Chūbu,active
4979,零,小川,1961-06-07,F,N*******2@yahoo.com,90-4897-3817,Yes,Yes,physical,Japanese,2006-07-11,Kantō,active
4980,零,高橋,1967-10-20,M,B*******7@yahoo.com,90-3565-3636,Yes,Yes,physical,Japanese,2017-12-12,Chūbu,active
4981,智也,福田,1996-06-20,M,O*******3@gmail.com,90-0957-7464,Yes,Yes,physical,Japanese,2020-08-28,Tōhoku,active
4982,花子,小川,1998-05-06,M,l*******1@hotmail.com,90-2237-3521,No,Yes,physical,Japanese,2018-04-29,Kantō,inactive(debt)
4983,あすか,近藤,1974-03-26,M,V*******9@yahoo.com,90-3914-4368,Yes,No,physical,Japanese,2005-10-14,Chūgoku,active
4984,真綾,鈴木,1973-06-27,F,s*******6@hotmail.com,90-7063-1905,No,No,physical,Japanese,2019-10-31,Chūbu,active
4985,くみ子,斉藤,1999-09-06,M,d*******1@gmail.com,90-1760-3034,Yes,Yes,physical,Japanese,2017-11-29,Chūbu,active
4986,洋介,太田,1941-09-11,M,y*******3@yahoo.com,90-5024-4314,No,No,physical,Japanese,2013-11-09,Kyūshū & Okinawa,active
4987,零,森,1959-12-25,F,L*******8@hotmail.com,90-2631-4433,No,Yes,physical,Japanese,2010-09-14,Chūbu,active
4988,康弘,小林,1967-07-26,F,Q*******6@yahoo.com,90-4644-0535,No,No,physical,Japanese,2010-10-03,Chūbu,active
4989,くみ子,佐藤,1982-11-02,F,I*******4@yahoo.com,90-7107-7007,Yes,Yes,physical,Japanese,2018-11-18,Kantō,active
4990,七夏,高橋,2002-01-24,M,q*******3@yahoo.com,90-5264-2777,Yes,Yes,physical,Japanese,2019-01-09,Kantō,active
4991,結衣,佐藤,2002-05-14,F,k*******7@gmail.com,90-3470-6471,Yes,Yes,physical,Japanese,2021-07-27,Chūgoku,active
4992,美加子,渡辺,1990-12-22,F,v*******5@yahoo.com,90-7828-2165,No,Yes,physical,Japanese,2007-03-28,Chūbu,active
4993,花子,松田,1960-04-07,M,E*******1@hotmail.com,90-5181-7780,Yes,Yes,physical,Japanese,2013-08-22,Kansai(Kinki),active
4994,太一,林,1945-03-16,F,W*******4@yahoo.com,90-9711-7496,No,Yes,business,Japanese,2012-02-12,Kantō,active
4995,桃子,高橋,2006-10-06,F,T*******2@yahoo.com,90-1360-7820,No,Yes,physical,Japanese,2021-10-12,Kyūshū & Okinawa,active
4996,聡太郎,小林,1960-06-25,F,a*******6@gmail.com,90-8691-3623,No,Yes,physical,Japanese,2011-06-25,Kantō,active
4997,太郎,藤原,1944-06-06,M,Z*******6@hotmail.com,90-7988-1731,No,No,physical,Japanese,2020-09-15,Chūbu,active
4998,加奈,渡辺,2001-08-15,M,v*******3@yahoo.com,90-0458-9759,Yes,Yes,physical,Japanese,2019-01-08,Kantō,active
4999,さゆり,中村,1942-11-04,F,A*******0@yahoo.com,90-6232-9835,Yes,Yes,physical,Japanese,2019-03-26,Kantō,active
5000,美加子,鈴木,1970-09-12,F,a*******4@hotmail.com,90-0396-3707,No,Yes,physical,Japanese,2019-10-29,Kantō,active
5001,桃子,吉田,1994-08-18,M,W*******7@yahoo.com,90-7673-4472,No,Yes,physical,Japanese,2017-04-20,Kantō,active
5002,学,山崎,1970-04-03,M,v*******8@hotmail.com,90-7537-3488,Yes,No,physical,Japanese,2017-04-15,Kyūshū & Okinawa,active
5003,花子,池田,1958-03-09,M,Z*******1@hotmail.com,90-1196-6218,No,Yes,physical,Japanese,2005-04-16,Kantō,active
5004,浩,阿部,2004-04-29,F,M*******6@gmail.com,90-5253-8387,Yes,No,physical,Japanese,2022-02-28,Kansai(Kinki),active
5005,加奈,鈴木,1979-01-21,F,Z*******1@gmail.com,90-4876-5242,No,Yes,physical,Japanese,2018-12-31,Kantō,active
5006,春香,山本,1947-12-03,M,z*******1@gmail.com,90-1802-6402,Yes,No,physical,Japanese,2019-08-14,Kantō,active
5007,直人,石井,1989-12-14,F,O*******1@hotmail.com,90-5912-4743,No,No,physical,Japanese,2008-07-07,Tōhoku,active
5008,美加子,山口,1960-08-24,F,H*******1@gmail.com,90-4416-5026,Yes,No,physical,Japanese,2002-05-10,Shikoku,inactive(churn)
5009,学,小林,1941-09-07,F,u*******0@hotmail.com,90-8293-8050,Yes,Yes,physical,Japanese,2014-05-22,Kantō,active
5010,裕美子,山下,1976-12-06,F,U*******6@gmail.com,90-0703-9029,No,No,physical,Japanese,2012-01-14,Kantō,active
5011,花子,鈴木,1973-09-17,M,Q*******2@gmail.com,90-6975-8399,No,Yes,physical,Japanese,2018-01-06,Kansai(Kinki),active
5012,聡太郎,斉藤,1981-06-27,F,W*******3@yahoo.com,90-5855-7251,Yes,Yes,physical,Japanese,2015-11-23,Chūbu,active
5013,直樹,近藤,1966-04-09,F,X*******8@hotmail.com,90-8762-7236,No,No,physical,Japanese,2002-01-06,Kantō,active
5014,太郎,斉藤,1956-06-25,M,d*******8@hotmail.com,90-5739-8833,No,Yes,physical,Japanese,2011-07-30,Chūbu,active
5015,香織,吉田,1993-01-07,M,D*******8@yahoo.com,90-0790-7073,No,No,physical,Japanese,2015-03-18,Tōhoku,active
5016,直子,鈴木,1987-07-20,F,I*******7@yahoo.com,90-7358-6185,No,Yes,physical,Japanese,2003-05-07,Kyūshū & Okinawa,active
5017,春香,山口,1960-12-22,M,K*******3@hotmail.com,90-9416-7217,No,Yes,business,Japanese,2020-08-19,Kyūshū & Okinawa,active
5018,健一,佐藤,1988-09-15,M,g*******4@gmail.com,90-8962-4159,No,Yes,physical,Japanese,2019-07-09,Kansai(Kinki),active
5019,翼,林,1987-07-20,M,o*******7@yahoo.com,90-4091-1107,No,Yes,physical,Japanese,2019-05-05,Kantō,active
5020,晃,山下,1967-02-06,M,Y*******1@hotmail.com,90-0028-8269,No,No,physical,Japanese,2021-01-17,Kantō,active
5021,翼,藤田,1994-06-11,F,i*******3@hotmail.com,90-0014-2161,No,No,physical,Japanese,2020-11-28,Chūbu,active
5022,真綾,加藤,1941-03-25,M,F*******5@yahoo.com,90-6156-2152,No,No,physical,Korean,2011-07-18,Tōhoku,active
5023,直樹,吉田,1954-05-25,F,Y*******4@hotmail.com,90-4065-2031,No,No,physical,Japanese,2019-11-14,Tōhoku,active
5024,直子,斎藤,1985-08-03,F,K*******5@hotmail.com,90-7624-4101,No,No,physical,Japanese,2016-01-12,Kantō,active
5025,翔太,渡辺,2003-12-26,M,N*******9@gmail.com,90-2534-8364,No,No,physical,Japanese,2021-02-03,Kansai(Kinki),active
5026,陽子,後藤,1948-02-16,M,g*******5@yahoo.com,90-3933-4050,No,Yes,physical,Japanese,2001-08-09,Kantō,active
5027,桃子,木村,1963-09-27,M,v*******1@yahoo.com,90-6512-9097,Yes,Yes,physical,Japanese,2021-09-14,Hokkaidō,active
5028,治,岡本,1979-12-03,F,c*******4@gmail.com,90-6822-6923,No,No,physical,Japanese,2010-06-21,Tōhoku,active
5029,加奈,藤井,1967-07-26,F,E*******5@gmail.com,90-5473-8006,No,Yes,physical,Japanese,2011-12-11,Chūbu,active
5030,充,石川,1992-05-29,F,r*******7@hotmail.com,90-2955-2523,Yes,Yes,physical,Japanese,2021-09-07,Chūbu,active
5031,あすか,清水,1994-08-14,F,p*******3@yahoo.com,90-0685-9442,No,No,physical,Japanese,2013-10-30,Kansai(Kinki),active
5032,桃子,伊藤,1945-03-20,M,M*******3@gmail.com,90-0551-1760,No,No,physical,Japanese,2007-04-26,Kansai(Kinki),active
5033,拓真,佐藤,1954-10-23,M,X*******5@hotmail.com,90-8502-7173,No,Yes,physical,Japanese,2012-12-03,Kansai(Kinki),active
5034,陽一,坂本,1965-09-07,F,J*******7@yahoo.com,90-9581-3921,Yes,No,physical,Japanese,2012-08-05,Chūgoku,active
5035,康弘,斎藤,1981-03-22,F,c*******1@hotmail.com,90-3379-4705,No,Yes,physical,Japanese,2021-08-21,Kyūshū & Okinawa,active
5036,舞,田中,1965-09-16,F,y*******3@yahoo.com,90-8590-2473,No,No,physical,Japanese,2015-02-22,Chūbu,inactive(debt)
5037,充,山下,1944-08-28,F,t*******1@hotmail.com,90-9996-8650,No,Yes,physical,Japanese,2019-05-15,Kansai(Kinki),active
5038,聡太郎,長谷川,1976-12-19,F,I*******2@gmail.com,90-9241-6369,No,Yes,physical,Japanese,2021-03-30,Kantō,active
5039,英樹,渡辺,1996-02-20,F,Y*******9@yahoo.com,90-1490-5064,No,No,physical,Japanese,2021-03-15,Tōhoku,active
5040,康弘,山本,1986-04-21,F,Q*******7@hotmail.com,90-1397-4834,No,Yes,physical,Japanese,2017-05-04,Kansai(Kinki),active
5041,零,小川,1944-03-19,F,T*******0@hotmail.com,90-4104-4751,No,Yes,physical,Japanese,2012-09-08,Kantō,active
5042,裕美子,鈴木,1999-06-02,M,p*******8@yahoo.com,90-9545-9592,Yes,Yes,physical,Japanese,2016-10-21,Kantō,active
5043,裕美子,山崎,2001-10-06,M,N*******7@yahoo.com,90-7356-3420,No,No,physical,Japanese,2021-12-27,Chūbu,active
5044,零,小林,1945-04-08,F,t*******5@yahoo.com,90-3335-1375,Yes,Yes,physical,Japanese,2002-04-30,Kantō,active
5045,七夏,中村,1973-11-09,M,u*******3@yahoo.com,90-5457-2843,No,Yes,physical,Japanese,2016-02-27,Hokkaidō,inactive(churn)
5046,美加子,福田,1996-02-14,F,J*******1@yahoo.com,90-6848-8952,No,Yes,physical,Japanese,2018-01-05,Kyūshū & Okinawa,active
5047,太郎,高橋,2001-07-27,F,w*******7@yahoo.com,90-0948-1274,No,No,physical,Japanese,2017-07-07,Chūbu,active
5048,七夏,小林,2003-07-15,M,E*******3@hotmail.com,90-9871-6727,No,No,physical,Japanese,2019-04-28,Kantō,active
5049,舞,鈴木,1943-08-27,M,j*******6@hotmail.com,90-8521-7954,No,No,physical,Japanese,2018-01-13,Kantō,active
5050,健一,長谷川,1975-05-12,F,j*******8@hotmail.com,90-8010-3987,No,No,physical,Japanese,2012-08-13,Kansai(Kinki),active
5051,くみ子,山田,2006-05-13,F,b*******8@yahoo.com,90-9782-8044,No,Yes,physical,Japanese,2021-08-15,Kantō,active
5052,舞,木村,2000-10-11,F,D*******9@yahoo.com,90-1518-6435,No,Yes,physical,Japanese,2020-01-27,Tōhoku,active
5053,陽子,後藤,2002-04-11,F,a*******7@yahoo.com,90-9493-6993,No,Yes,physical,Japanese,2019-02-23,Chūbu,active
5054,千代,村上,1951-03-24,F,z*******8@hotmail.com,90-6752-4635,No,No,physical,Japanese,2017-03-13,Kantō,active
5055,直子,福田,1967-03-06,M,g*******7@gmail.com,90-5380-9861,Yes,Yes,physical,Japanese,2015-11-27,Tōhoku,active
5056,充,中村,1983-03-20,M,t*******1@hotmail.com,90-2939-0576,Yes,Yes,physical,Japanese,2012-08-16,Kyūshū & Okinawa,active
5057,桃子,鈴木,1958-09-05,F,e*******2@hotmail.com,90-2315-1334,No,Yes,physical,Japanese,2020-03-27,Tōhoku,active
5058,千代,清水,2000-10-02,M,r*******3@gmail.com,90-5404-2761,Yes,No,physical,Japanese,2019-03-04,Chūbu,inactive(churn)
5059,くみ子,松田,1981-05-08,M,y*******1@yahoo.com,90-6910-6072,No,No,physical,Japanese,2013-05-13,Chūbu,active
5060,充,佐々木,1999-04-24,F,l*******9@yahoo.com,90-5555-6125,Yes,Yes,physical,Japanese,2019-06-22,Kantō,active
5061,千代,佐藤,1971-09-14,F,n*******6@yahoo.com,90-6423-2767,No,No,physical,Japanese,2004-07-25,Chūbu,active
5062,花子,加藤,1962-06-02,F,U*******8@yahoo.com,90-2159-3891,Yes,No,physical,Japanese,2014-12-03,Chūgoku,active
5063,香織,加藤,1943-12-25,F,Z*******8@gmail.com,90-3964-1003,No,No,physical,Japanese,2017-04-20,Kansai(Kinki),active
5064,直子,佐藤,1956-07-20,F,V*******1@hotmail.com,90-2126-9294,No,Yes,physical,Japanese,2018-09-03,Kantō,active
5065,和也,石井,2002-04-30,F,m*******7@gmail.com,90-7805-8604,No,Yes,physical,Japanese,2017-11-27,Kantō,active
5066,晃,遠藤,1954-08-22,F,y*******8@hotmail.com,90-2397-0151,No,Yes,physical,Japanese,2013-12-02,Chūbu,active
5067,康弘,木村,1980-08-09,F,e*******1@yahoo.com,90-8328-4858,No,No,physical,Japanese,2012-06-11,Kansai(Kinki),active
5068,拓真,佐藤,1943-08-28,F,X*******2@gmail.com,90-7318-0843,Yes,No,physical,Japanese,2017-05-11,Kansai(Kinki),active
5069,真綾,藤原,1995-07-07,M,J*******9@yahoo.com,90-4657-0144,No,Yes,physical,Japanese,2013-02-16,Kantō,active
5070,翼,佐藤,1943-08-01,F,E*******1@gmail.com,90-2583-7835,No,Yes,physical,Japanese,2020-11-09,Chūbu,active
5071,翼,松本,1996-05-25,F,n*******1@gmail.com,90-2359-6975,No,No,physical,Japanese,2022-02-06,Kansai(Kinki),active
5072,英樹,石川,1987-02-18,M,S*******1@gmail.com,90-7782-1775,No,Yes,physical,Japanese,2015-12-09,Kantō,active
5073,里佳,小林,1977-06-23,F,s*******0@gmail.com,90-8833-9052,Yes,Yes,physical,Japanese,2019-03-15,Chūbu,active
5074,あすか,長谷川,1995-11-20,M,k*******3@yahoo.com,90-5300-0081,No,No,physical,Japanese,2014-02-13,Chūbu,active
5075,拓真,阿部,2000-11-05,F,I*******4@hotmail.com,90-8364-1361,No,Yes,physical,Japanese,2018-12-09,Kyūshū & Okinawa,active
5076,学,山口,1946-09-20,F,S*******5@yahoo.com,90-3645-6888,No,No,physical,Japanese,2013-11-20,Kantō,active
5077,結衣,林,1961-10-31,F,C*******6@gmail.com,90-2883-9155,No,Yes,physical,Japanese,2010-02-19,Kyūshū & Okinawa,active
5078,翔太,佐藤,1953-07-21,F,n*******1@yahoo.com,90-2012-2083,Yes,No,physical,Japanese,2018-04-10,Chūbu,active
5079,直子,伊藤,1952-01-23,M,i*******8@hotmail.com,90-8071-0235,No,Yes,physical,Japanese,2017-06-23,Chūbu,active
5080,洋介,田中,1993-09-26,F,A*******7@yahoo.com,90-4322-5739,No,Yes,physical,Japanese,2018-07-19,Tōhoku,active
5081,花子,加藤,1974-01-19,F,W*******1@hotmail.com,90-5418-6417,Yes,Yes,physical,Japanese,2010-07-06,Kantō,active
5082,拓真,伊藤,1995-10-26,M,S*******3@hotmail.com,90-9699-3782,No,No,physical,Japanese,2014-08-31,Kyūshū & Okinawa,active
5083,拓真,清水,2005-09-30,F,m*******6@hotmail.com,90-3094-6696,No,No,physical,Japanese,2021-01-26,Hokkaidō,active
5084,知実,山口,1981-12-12,F,q*******6@yahoo.com,90-4172-3181,No,Yes,physical,Japanese,2011-10-04,Kantō,active
5085,直人,伊藤,1979-11-22,F,C*******3@yahoo.com,90-3703-2209,Yes,No,physical,Japanese,2021-02-19,Chūbu,active
5086,裕樹,中島,1982-07-23,F,M*******9@yahoo.com,90-9098-7804,No,Yes,physical,Japanese,2011-04-07,Kantō,active
5087,英樹,佐藤,2002-08-24,M,X*******5@gmail.com,90-0999-2828,Yes,Yes,physical,Japanese,2021-09-02,Kyūshū & Okinawa,active
5088,加奈,佐藤,2006-07-23,F,p*******7@hotmail.com,90-8902-4653,No,Yes,physical,Japanese,2021-10-20,Kantō,active
5089,加奈,中島,1956-08-16,F,o*******9@yahoo.com,90-5496-9576,No,No,physical,Japanese,2012-02-07,Kantō,active
5090,稔,中島,1974-08-12,F,e*******2@hotmail.com,90-1283-5954,Yes,Yes,physical,Japanese,2011-04-20,Kyūshū & Okinawa,active
